game_pk,away_runs_through5,home_runs_through5,home_leading_after5,tied_after5
633411,1,2,1,0
633353,5,5,0,1
633412,1,1,0,1
633487,0,3,1,0
633386,2,2,0,1
633400,1,0,0,0
633363,1,1,0,1
633389,5,2,0,0
633378,5,5,0,1
633384,1,1,0,1
633413,1,7,1,0
633360,0,4,1,0
633376,1,0,0,0
633395,2,1,0,0
633364,1,5,1,0
633393,9,3,0,0
633352,2,0,0,0
633369,5,1,0,0
633406,6,6,0,1
633370,1,3,1,0
633381,2,3,1,0
633358,4,3,0,0
633382,9,0,0,0
633396,3,6,1,0
633339,1,7,1,0
633330,2,3,1,0
633335,3,1,0,0
633349,2,2,0,1
633383,0,2,1,0
633385,2,4,1,0
633332,7,1,0,0
633333,5,4,0,0
633342,2,0,0,0
633375,0,5,1,0
633368,1,3,1,0
633355,0,3,1,0
633347,1,3,1,0
633362,10,1,0,0
633371,5,1,0,0
633334,6,1,0,0
633354,2,0,0,0
633392,2,3,1,0
633315,0,3,1,0
633331,0,1,1,0
633326,1,3,1,0
633409,3,1,0,0
633397,4,0,0,0
633351,3,2,0,0
633359,2,1,0,0
633343,8,7,0,0
633365,2,4,1,0
633377,2,1,0,0
633308,2,2,0,1
633336,1,0,0,0
633338,1,3,1,0
633357,3,10,1,0
633373,0,1,1,0
633345,1,0,0,0
633348,2,0,0,0
633366,0,0,0,1
633407,1,0,0,0
633322,3,4,1,0
633320,2,1,0,0
633341,3,2,0,0
633367,2,1,0,0
633293,2,4,1,0
633289,4,0,0,0
633294,0,8,1,0
633316,3,2,0,0
633350,6,1,0,0
633295,3,2,0,0
633312,5,3,0,0
633344,3,2,0,0
633317,2,7,1,0
633304,1,0,0,0
633313,0,1,1,0
633356,6,0,0,0
633288,0,1,1,0
633301,2,0,0,0
633311,0,9,1,0
633282,1,2,1,0
633270,3,0,0,0
633324,2,6,1,0
633325,2,5,1,0
633327,5,2,0,0
633394,3,1,0,0
633274,1,0,0,0
633307,4,1,0,0
633340,3,1,0,0
633337,9,4,0,0
633297,3,1,0,0
633279,0,3,1,0
633302,2,1,0,0
633314,1,1,0,1
633318,3,1,0,0
633291,3,5,1,0
633283,2,5,1,0
633305,13,4,0,0
633310,3,0,0,0
633346,1,2,1,0
633266,0,6,1,0
633263,3,5,1,0
633372,3,2,0,0
633265,3,5,1,0
633309,3,1,0,0
633328,1,6,1,0
633285,4,1,0,0
633321,10,4,0,0
633323,4,1,0,0
633264,1,3,1,0
633296,2,1,0,0
633292,0,10,1,0
633306,2,1,0,0
633319,0,2,1,0
633299,0,2,1,0
633275,3,3,0,1
633267,5,4,0,0
633290,2,0,0,0
633248,8,4,0,0
633253,0,2,1,0
633262,0,6,1,0
633281,0,1,1,0
633298,1,1,0,1
633303,0,7,1,0
633261,2,2,0,1
633286,1,7,1,0
633235,4,6,1,0
633256,0,3,1,0
633252,5,0,0,0
633280,0,5,1,0
633237,2,3,1,0
633239,4,4,0,1
633247,0,3,1,0
633287,3,0,0,0
633228,1,1,0,1
633300,3,4,1,0
633255,2,2,0,1
633238,2,2,0,1
633284,6,0,0,0
633251,0,2,1,0
633273,0,3,1,0
633278,0,1,1,0
633233,0,12,1,0
633218,12,4,0,0
633236,2,0,0,0
633271,7,7,0,1
633329,0,6,1,0
633224,5,4,0,0
633277,1,4,1,0
633226,1,5,1,0
633243,0,4,1,0
633249,0,0,0,1
633259,3,2,0,0
633207,0,1,1,0
633223,2,2,0,1
633216,2,3,1,0
633242,0,2,1,0
633246,0,1,1,0
633212,1,3,1,0
633234,1,3,1,0
633257,1,5,1,0
633240,1,1,0,1
633200,0,8,1,0
633268,2,4,1,0
633230,1,4,1,0
633245,0,2,1,0
633254,5,2,0,0
633199,6,2,0,0
633225,3,3,0,1
633250,3,0,0,0
633196,7,0,0,0
633227,2,3,1,0
633190,2,6,1,0
633260,3,4,1,0
633191,1,1,0,1
633213,2,2,0,1
633187,4,1,0,0
633203,2,4,1,0
633205,3,1,0,0
633222,1,2,1,0
633241,1,0,0,0
633217,1,2,1,0
633258,1,6,1,0
633276,6,0,0,0
633180,1,4,1,0
633193,1,0,0,0
633269,3,0,0,0
633178,2,3,1,0
633220,3,2,0,0
633231,1,0,0,0
633244,1,3,1,0
633170,0,7,1,0
633176,1,3,1,0
633214,1,4,1,0
633164,3,2,0,0
633181,1,3,1,0
633184,2,3,1,0
633211,4,3,0,0
633221,0,2,1,0
633159,4,2,0,0
633163,0,1,1,0
633208,3,7,1,0
633232,1,5,1,0
633215,3,1,0,0
633173,1,4,1,0
633229,3,3,0,1
633186,2,2,0,1
633154,0,3,1,0
633202,6,0,0,0
633210,2,1,0,0
633195,0,2,1,0
633167,1,4,1,0
633175,1,3,1,0
633185,4,1,0,0
633197,0,3,1,0
633201,6,4,0,0
633209,2,0,0,0
633272,6,3,0,0
633144,6,1,0,0
633188,0,1,1,0
633140,3,4,1,0
633156,1,3,1,0
633192,0,1,1,0
633135,2,4,1,0
633174,0,1,1,0
633177,9,3,0,0
633194,1,1,0,1
633198,2,0,0,0
633136,1,2,1,0
633179,2,2,0,1
633183,0,5,1,0
633204,0,5,1,0
633171,1,2,1,0
633169,2,4,1,0
633172,2,2,0,1
633151,3,1,0,0
633145,2,0,0,0
633168,4,0,0,0
633219,4,3,0,0
633182,5,3,0,0
633121,0,3,1,0
633133,0,2,1,0
633157,1,2,1,0
633206,8,6,0,0
633152,6,4,0,0
633153,5,1,0,0
633161,8,0,0,0
633143,1,0,0,0
633147,10,3,0,0
633162,4,1,0,0
633189,1,2,1,0
633150,2,5,1,0
633160,4,2,0,0
633137,1,5,1,0
633166,1,3,1,0
633139,10,2,0,0
633149,1,0,0,0
633155,3,7,1,0
633158,8,2,0,0
633123,2,7,1,0
633138,10,6,0,0
633146,4,0,0,0
633096,7,0,0,0
633098,7,5,0,0
633113,3,0,0,0
633134,7,4,0,0
633110,1,4,1,0
633122,1,1,0,1
633148,0,1,1,0
633097,1,2,1,0
633103,4,0,0,0
633114,2,0,0,0
633130,3,7,1,0
633125,4,0,0,0
633081,1,1,0,1
633083,5,3,0,0
633104,0,4,1,0
633141,0,5,1,0
633124,2,3,1,0
633109,0,4,1,0
633093,1,0,0,0
633115,0,4,1,0
633126,9,0,0,0
633111,3,0,0,0
633065,0,1,1,0
633094,1,3,1,0
633108,0,7,1,0
633091,1,3,1,0
633073,0,0,0,1
633100,2,1,0,0
633107,3,0,0,0
633165,3,7,1,0
633131,8,5,0,0
633116,7,2,0,0
633128,3,4,1,0
633119,1,1,0,1
633118,1,0,0,0
633102,0,3,1,0
633120,3,2,0,0
633112,9,0,0,0
633085,0,3,1,0
633080,0,1,1,0
633088,5,6,1,0
633090,5,5,0,1
633092,3,2,0,0
633105,2,1,0,0
633076,1,2,1,0
633106,2,2,0,1
633132,5,1,0,0
633058,3,6,1,0
633063,4,1,0,0
633127,8,1,0,0
633117,1,1,0,1
633099,3,3,0,1
633142,4,2,0,0
633044,1,4,1,0
633082,4,1,0,0
633067,0,5,1,0
633050,2,3,1,0
633069,0,1,1,0
633129,1,0,0,0
633095,2,0,0,0
633047,1,1,0,1
633024,2,4,1,0
633075,2,1,0,0
633086,2,5,1,0
633048,6,3,0,0
633084,1,6,1,0
633101,7,0,0,0
633089,1,3,1,0
633041,2,0,0,0
633057,1,0,0,0
633078,4,1,0,0
633070,6,2,0,0
633079,3,5,1,0
633054,1,2,1,0
633072,0,1,1,0
633077,7,5,0,0
633023,0,9,1,0
633066,1,0,0,0
633036,1,6,1,0
633005,3,2,0,0
633045,4,5,1,0
633049,1,4,1,0
633087,2,3,1,0
633056,4,1,0,0
633030,0,3,1,0
633059,0,4,1,0
633032,6,0,0,0
633038,2,7,1,0
633022,6,1,0,0
633025,1,3,1,0
633061,1,0,0,0
633071,1,5,1,0
633027,1,3,1,0
633068,1,1,0,1
633010,3,1,0,0
633018,3,3,0,1
633040,6,3,0,0
633011,0,8,1,0
633021,3,2,0,0
633052,4,0,0,0
633055,2,0,0,0
633053,6,1,0,0
633037,2,3,1,0
633060,3,2,0,0
633019,2,7,1,0
633046,1,0,0,0
633033,0,1,1,0
633026,0,6,1,0
633004,3,0,0,0
633064,4,6,1,0
633042,0,4,1,0
632992,2,5,1,0
633013,2,2,0,1
633003,0,2,1,0
633034,4,7,1,0
632998,4,0,0,0
633015,2,1,0,0
633043,2,2,0,1
632980,2,0,0,0
633006,2,5,1,0
633062,0,0,0,1
633074,1,2,1,0
632974,2,9,1,0
632990,0,6,1,0
633002,0,9,1,0
633031,3,5,1,0
633020,0,1,1,0
633029,2,3,1,0
632982,0,4,1,0
633035,0,11,1,0
633017,1,1,0,1
633008,8,5,0,0
633028,1,2,1,0
632950,4,1,0,0
633012,2,0,0,0
632963,0,0,0,1
632962,2,12,1,0
632981,0,4,1,0
633014,4,3,0,0
632983,1,2,1,0
632993,2,0,0,0
632995,0,2,1,0
632999,1,4,1,0
632968,2,4,1,0
632994,0,2,1,0
633001,0,7,1,0
632988,2,2,0,1
632986,3,2,0,0
632953,0,0,0,1
632967,0,2,1,0
632971,2,5,1,0
633007,7,4,0,0
632991,5,5,0,1
633009,1,3,1,0
632975,1,2,1,0
632945,1,3,1,0
632957,4,3,0,0
632985,3,1,0,0
632977,4,11,1,0
633039,1,5,1,0
632956,1,5,1,0
633051,0,2,1,0
632970,8,3,0,0
632997,3,1,0,0
632964,8,0,0,0
632979,0,0,0,1
632942,1,4,1,0
632948,2,1,0,0
632960,6,4,0,0
632984,1,0,0,0
632966,7,5,0,0
632978,2,3,1,0
632996,1,4,1,0
632989,2,2,0,1
633000,6,1,0,0
632934,3,2,0,0
632973,0,4,1,0
632987,3,3,0,1
632933,0,5,1,0
632940,2,0,0,0
632955,2,2,0,1
632976,4,5,1,0
632927,0,0,0,1
632904,1,2,1,0
632935,5,2,0,0
632959,6,0,0,0
632915,3,2,0,0
632922,3,0,0,0
632928,1,0,0,0
632912,1,2,1,0
632931,0,14,1,0
632937,0,2,1,0
632923,0,5,1,0
632946,8,0,0,0
632965,7,2,0,0
632951,2,5,1,0
632952,1,0,0,0
632949,0,4,1,0
632944,5,4,0,0
632969,1,2,1,0
632900,10,0,0,0
633016,9,1,0,0
632938,6,2,0,0
632903,1,1,0,1
632947,1,2,1,0
632929,9,1,0,0
632924,3,7,1,0
632918,2,6,1,0
632914,2,8,1,0
632939,0,7,1,0
632820,4,12,1,0
632901,3,0,0,0
632921,1,2,1,0
632902,1,6,1,0
632911,3,0,0,0
632920,4,2,0,0
632930,5,14,1,0
632936,2,3,1,0
632926,5,2,0,0
632943,3,0,0,0
632972,4,0,0,0
632932,0,2,1,0
632906,2,5,1,0
632954,2,2,0,1
632916,0,1,1,0
632905,2,14,1,0
632885,6,1,0,0
632819,3,4,1,0
632941,1,0,0,0
632894,2,1,0,0
632897,2,0,0,0
632818,2,1,0,0
632898,3,3,0,1
632913,0,7,1,0
632958,0,1,1,0
632877,0,6,1,0
632889,1,1,0,1
632925,4,2,0,0
632907,3,2,0,0
632867,6,5,0,0
632876,2,1,0,0
632891,4,3,0,0
632874,0,1,1,0
632910,11,0,0,0
632961,1,3,1,0
632860,7,0,0,0
632866,1,4,1,0
632899,3,0,0,0
632847,1,7,1,0
632863,0,3,1,0
632881,1,1,0,1
632857,6,1,0,0
632917,4,2,0,0
632895,6,2,0,0
632858,8,2,0,0
632878,0,4,1,0
632890,1,5,1,0
632873,3,3,0,1
632883,3,3,0,1
632892,2,3,1,0
632813,1,5,1,0
632886,3,4,1,0
632882,0,0,0,1
632825,3,8,1,0
632893,0,2,1,0
632864,0,8,1,0
632868,2,2,0,1
632871,1,0,0,0
632872,0,0,0,1
632884,2,0,0,0
632853,2,1,0,0
632875,1,1,0,1
632880,2,0,0,0
632908,0,8,1,0
632851,0,3,1,0
632869,1,1,0,1
632919,0,2,1,0
632909,2,4,1,0
632839,5,1,0,0
632831,5,7,1,0
632862,4,7,1,0
632850,0,1,1,0
632856,2,3,1,0
632852,1,4,1,0
632849,2,4,1,0
632861,2,1,0,0
632865,5,2,0,0
632844,2,3,1,0
632855,2,0,0,0
632854,1,2,1,0
632859,0,1,1,0
632848,1,3,1,0
632887,0,7,1,0
632833,1,7,1,0
632846,2,10,1,0
632838,6,1,0,0
632823,2,3,1,0
632843,1,3,1,0
632841,0,1,1,0
632840,0,6,1,0
632816,1,4,1,0
632845,4,6,1,0
632835,1,4,1,0
632826,2,2,0,1
632799,0,7,1,0
632814,3,0,0,0
632888,0,1,1,0
632827,0,5,1,0
632832,0,5,1,0
632836,4,2,0,0
632837,1,5,1,0
632774,1,12,1,0
632896,2,0,0,0
632815,2,0,0,0
632828,3,4,1,0
632809,1,2,1,0
632811,1,3,1,0
632817,3,2,0,0
632821,0,6,1,0
632804,1,6,1,0
632824,3,0,0,0
632775,0,2,1,0
632795,1,3,1,0
632829,3,4,1,0
632842,2,5,1,0
632780,0,3,1,0
632834,0,12,1,0
632797,2,2,0,1
632879,4,3,0,0
632870,6,1,0,0
632810,2,1,0,0
632790,2,0,0,0
632806,1,0,0,0
632730,5,0,0,0
632772,3,1,0,0
632784,0,1,1,0
632773,1,2,1,0
632785,0,3,1,0
632801,1,2,1,0
632786,1,3,1,0
632793,0,2,1,0
632794,0,2,1,0
632771,7,1,0,0
632803,3,1,0,0
632830,4,1,0,0
632791,0,0,0,1
632796,3,2,0,0
632812,0,3,1,0
632798,5,2,0,0
632787,0,0,0,1
632805,1,1,0,1
632792,3,0,0,0
632770,2,1,0,0
632758,0,2,1,0
632769,3,1,0,0
632744,0,4,1,0
632777,1,1,0,1
632807,13,5,0,0
632779,5,0,0,0
632755,3,9,1,0
632783,4,2,0,0
632789,5,0,0,0
632802,7,0,0,0
632763,4,3,0,0
632781,4,0,0,0
632822,6,5,0,0
632728,3,1,0,0
632776,0,4,1,0
632748,1,0,0,0
632751,1,2,1,0
632768,1,2,1,0
632738,2,5,1,0
632727,3,3,0,1
632756,6,4,0,0
632778,0,2,1,0
632752,1,1,0,1
632747,1,1,0,1
632760,0,1,1,0
632766,0,3,1,0
632767,4,0,0,0
632761,0,1,1,0
632764,0,1,1,0
632743,1,7,1,0
632726,4,0,0,0
632724,7,2,0,0
632729,7,3,0,0
632746,4,2,0,0
632741,2,5,1,0
632745,2,0,0,0
632754,2,7,1,0
632788,4,9,1,0
632685,4,0,0,0
632749,6,6,0,1
632739,0,4,1,0
632720,3,2,0,0
632762,3,1,0,0
632808,0,2,1,0
632709,1,1,0,1
632735,1,2,1,0
632742,5,0,0,0
632800,2,1,0,0
632732,4,2,0,0
632734,0,2,1,0
632718,6,13,1,0
632759,0,2,1,0
632782,5,0,0,0
632725,5,0,0,0
632740,2,2,0,1
632753,5,5,0,1
632737,2,2,0,1
632706,0,3,1,0
632713,3,1,0,0
632712,0,4,1,0
632719,0,0,0,1
632757,1,5,1,0
632702,4,1,0,0
632721,0,1,1,0
632723,7,0,0,0
632716,4,4,0,1
632717,2,2,0,1
632722,7,0,0,0
632733,2,0,0,0
632697,2,7,1,0
632707,2,2,0,1
632673,1,5,1,0
632698,3,1,0,0
632736,3,2,0,0
632684,0,2,1,0
632704,4,0,0,0
632711,2,4,1,0
632750,2,0,0,0
632701,0,3,1,0
632705,6,2,0,0
632765,1,10,1,0
632696,2,13,1,0
632693,0,1,1,0
632714,3,0,0,0
632700,0,1,1,0
632692,2,1,0,0
632691,7,4,0,0
632668,1,1,0,1
632664,1,3,1,0
632678,0,2,1,0
632690,5,6,1,0
632703,5,1,0,0
632687,2,0,0,0
632665,2,1,0,0
632674,0,5,1,0
632699,5,4,0,0
632677,3,5,1,0
632715,0,1,1,0
632669,1,7,1,0
632679,1,3,1,0
632688,6,3,0,0
632680,1,4,1,0
632676,3,0,0,0
632683,2,2,0,1
632694,2,1,0,0
632675,2,6,1,0
632672,2,0,0,0
632682,6,0,0,0
632657,0,0,0,1
632663,2,1,0,0
632641,4,5,1,0
632681,0,6,1,0
632648,0,0,0,1
632731,2,12,1,0
632670,0,6,1,0
632640,2,4,1,0
632655,3,0,0,0
632653,1,2,1,0
632666,1,1,0,1
632710,6,4,0,0
632662,2,3,1,0
632671,1,5,1,0
632689,3,0,0,0
632661,2,2,0,1
632656,0,2,1,0
632686,8,1,0,0
632659,1,1,0,1
632630,4,0,0,0
632650,2,3,1,0
632646,3,0,0,0
632635,3,1,0,0
632695,6,5,0,0
632660,2,5,1,0
632617,2,0,0,0
632642,0,2,1,0
632629,4,2,0,0
632621,2,3,1,0
632627,2,5,1,0
632639,1,3,1,0
632654,4,3,0,0
632633,0,7,1,0
632638,8,0,0,0
632644,2,3,1,0
632632,2,2,0,1
632708,3,1,0,0
632645,0,1,1,0
632651,3,2,0,0
632622,1,0,0,0
632624,6,4,0,0
632616,1,4,1,0
632600,4,11,1,0
632634,0,0,0,1
632611,1,4,1,0
632626,2,0,0,0
632649,4,5,1,0
632652,9,6,0,0
632667,0,4,1,0
632615,4,4,0,1
632623,5,5,0,1
632612,2,4,1,0
632636,3,1,0,0
632625,0,1,1,0
632582,2,5,1,0
632598,6,6,0,1
632607,0,8,1,0
632592,6,3,0,0
632602,3,2,0,0
632605,4,5,1,0
632618,0,0,0,1
632610,3,1,0,0
632614,0,4,1,0
632613,7,7,0,1
632606,6,1,0,0
632619,6,1,0,0
632601,2,0,0,0
632647,1,3,1,0
632599,2,6,1,0
632593,2,0,0,0
632604,2,2,0,1
632658,1,2,1,0
632603,5,7,1,0
632585,0,2,1,0
632584,4,0,0,0
632597,0,3,1,0
632608,8,1,0,0
632628,5,0,0,0
632591,4,2,0,0
632596,2,8,1,0
632620,2,0,0,0
632586,1,0,0,0
632560,2,1,0,0
632572,4,4,0,1
632577,4,1,0,0
632594,2,6,1,0
632588,7,1,0,0
632583,1,5,1,0
632569,0,3,1,0
632637,2,1,0,0
632558,4,2,0,0
632590,2,2,0,1
632587,8,1,0,0
632578,4,1,0,0
632595,3,1,0,0
632581,0,0,0,1
632580,2,4,1,0
632589,0,3,1,0
632573,3,2,0,0
632579,1,0,0,0
632609,4,1,0,0
632574,0,1,1,0
632567,3,3,0,1
632576,4,0,0,0
632575,0,0,0,1
632554,2,1,0,0
632565,3,3,0,1
632566,1,1,0,1
632643,1,4,1,0
632631,1,8,1,0
632545,1,3,1,0
632564,1,2,1,0
632562,1,3,1,0
632561,1,3,1,0
632536,2,0,0,0
632546,2,0,0,0
632548,1,1,0,1
632556,1,0,0,0
632570,2,3,1,0
632550,0,1,1,0
632555,2,1,0,0
632537,4,0,0,0
632563,1,3,1,0
632543,1,1,0,1
632552,2,8,1,0
632557,9,2,0,0
632571,2,5,1,0
632541,4,4,0,1
632549,5,9,1,0
632559,1,4,1,0
632534,2,2,0,1
632544,4,10,1,0
632528,3,4,1,0
632542,0,3,1,0
632547,12,3,0,0
632535,2,6,1,0
632539,7,10,1,0
632540,0,4,1,0
632515,6,1,0,0
632533,3,0,0,0
632501,5,5,0,1
632527,1,6,1,0
632529,4,1,0,0
632531,7,8,1,0
632525,4,2,0,0
632538,3,3,0,1
632551,5,4,0,0
632517,5,3,0,0
632530,2,5,1,0
632512,1,2,1,0
632498,18,4,0,0
632514,3,2,0,0
632526,5,2,0,0
632510,7,0,0,0
632523,1,3,1,0
632513,0,0,0,1
632519,3,1,0,0
632532,1,3,1,0
632516,0,2,1,0
632508,5,3,0,0
632553,4,1,0,0
632524,1,1,0,1
632568,0,2,1,0
632522,2,5,1,0
632518,1,0,0,0
632489,0,7,1,0
632478,3,0,0,0
632502,9,1,0,0
632520,1,8,1,0
632507,2,2,0,1
632509,1,3,1,0
632503,0,6,1,0
632499,0,0,0,1
632495,4,1,0,0
632496,1,4,1,0
632500,5,1,0,0
632497,1,0,0,0
632492,2,3,1,0
632504,4,2,0,0
632493,3,4,1,0
632482,0,4,1,0
632506,3,9,1,0
632511,7,4,0,0
632491,1,3,1,0
632480,1,2,1,0
632505,0,5,1,0
632477,0,2,1,0
632479,1,3,1,0
632483,1,6,1,0
632481,3,3,0,1
632487,2,4,1,0
632486,2,4,1,0
632494,2,0,0,0
632521,6,2,0,0
632465,2,2,0,1
632463,5,0,0,0
632485,6,1,0,0
632471,8,5,0,0
632490,1,1,0,1
632464,5,2,0,0
632484,2,4,1,0
632462,0,0,0,1
632468,4,2,0,0
632476,9,0,0,0
632473,4,0,0,0
632452,2,0,0,0
632475,7,7,0,1
632474,1,3,1,0
632472,7,0,0,0
632450,4,6,1,0
632458,0,2,1,0
632430,6,3,0,0
632440,4,1,0,0
632454,1,4,1,0
632460,1,1,0,1
632467,2,1,0,0
632470,0,1,1,0
632459,7,0,0,0
632445,4,0,0,0
632461,5,4,0,0
632469,0,0,0,1
632436,0,4,1,0
632466,3,4,1,0
632453,2,4,1,0
632441,8,0,0,0
632451,3,4,1,0
632455,3,0,0,0
632431,2,4,1,0
632417,6,0,0,0
632427,4,3,0,0
632448,5,2,0,0
632439,0,1,1,0
632449,0,4,1,0
632456,3,2,0,0
632425,3,3,0,1
632447,2,0,0,0
632488,2,0,0,0
632442,0,2,1,0
632444,3,0,0,0
632380,6,1,0,0
632438,0,2,1,0
632446,2,5,1,0
632411,1,3,1,0
632419,3,5,1,0
632421,1,0,0,0
632432,6,1,0,0
632413,1,2,1,0
632416,6,0,0,0
632422,6,4,0,0
632443,3,7,1,0
632434,5,1,0,0
632433,0,0,0,1
632420,2,0,0,0
632407,2,2,0,1
632437,7,2,0,0
632408,6,4,0,0
632423,3,3,0,1
632435,5,6,1,0
632414,3,4,1,0
632429,2,0,0,0
632406,2,3,1,0
632415,2,2,0,1
632424,2,0,0,0
632412,4,1,0,0
632426,9,3,0,0
632405,2,2,0,1
632398,0,4,1,0
632379,0,1,1,0
632403,3,2,0,0
632396,1,3,1,0
632402,1,0,0,0
632391,2,2,0,1
632410,2,4,1,0
632397,1,0,0,0
632404,7,3,0,0
632399,2,2,0,1
632418,7,1,0,0
632401,4,2,0,0
632428,5,1,0,0
632378,3,4,1,0
632388,1,8,1,0
632393,6,2,0,0
632377,0,7,1,0
632409,3,5,1,0
632385,4,1,0,0
632381,3,2,0,0
632382,0,0,0,1
632389,2,11,1,0
632386,7,1,0,0
632400,3,2,0,0
632394,5,6,1,0
632395,3,0,0,0
632383,3,1,0,0
632392,6,1,0,0
632384,3,1,0,0
632367,1,5,1,0
632376,3,5,1,0
632368,3,4,1,0
632374,3,1,0,0
632370,2,4,1,0
632372,0,1,1,0
632387,1,0,0,0
632365,6,5,0,0
632390,0,2,1,0
632375,2,6,1,0
632371,0,1,1,0
632339,6,0,0,0
632360,4,3,0,0
632369,3,4,1,0
632358,0,7,1,0
632361,1,0,0,0
632363,1,0,0,0
632364,4,3,0,0
632373,7,0,0,0
632357,0,3,1,0
632362,2,2,0,1
632366,1,5,1,0
632359,3,2,0,0
632340,3,2,0,0
632356,2,3,1,0
632352,3,0,0,0
632351,2,4,1,0
632341,0,3,1,0
632342,0,0,0,1
632354,0,2,1,0
632335,1,3,1,0
632347,1,0,0,0
632355,0,0,0,1
632338,5,5,0,1
632346,1,2,1,0
632350,2,1,0,0
632343,3,7,1,0
632348,0,3,1,0
632349,4,2,0,0
632353,0,4,1,0
632344,1,14,1,0
632326,2,0,0,0
632329,1,0,0,0
632334,3,2,0,0
632290,0,3,1,0
632330,3,0,0,0
632333,1,3,1,0
632328,3,5,1,0
632336,4,2,0,0
632332,1,2,1,0
632331,2,1,0,0
632324,1,1,0,1
632327,0,1,1,0
632325,3,3,0,1
632337,3,0,0,0
632345,2,1,0,0
632319,4,0,0,0
632323,4,8,1,0
632311,2,3,1,0
632313,6,3,0,0
632317,1,0,0,0
632288,3,2,0,0
632320,0,2,1,0
632289,0,1,1,0
632314,2,4,1,0
632308,2,4,1,0
632315,3,3,0,1
632316,2,0,0,0
632321,1,3,1,0
632322,0,2,1,0
632307,1,1,0,1
632312,1,2,1,0
632318,0,2,1,0
632310,5,9,1,0
632287,1,0,0,0
632309,1,0,0,0
632296,2,5,1,0
632303,0,2,1,0
632306,1,3,1,0
632300,1,3,1,0
632301,1,0,0,0
632295,2,2,0,1
632302,5,5,0,1
632304,0,5,1,0
632305,6,0,0,0
632298,0,0,0,1
632297,5,5,0,1
632299,0,0,0,1
632281,3,2,0,0
632275,6,5,0,0
632286,9,0,0,0
632294,1,3,1,0
632280,1,2,1,0
632283,3,6,1,0
632292,0,3,1,0
632293,0,5,1,0
632285,6,5,0,0
632284,2,1,0,0
632278,4,4,0,1
632291,3,4,1,0
632250,0,1,1,0
632261,0,0,0,1
632282,2,1,0,0
632268,0,2,1,0
632271,4,0,0,0
632277,3,0,0,0
632248,9,3,0,0
632272,1,8,1,0
632274,1,4,1,0
632279,2,1,0,0
632266,0,2,1,0
632276,0,7,1,0
632267,0,2,1,0
632270,2,1,0,0
632273,5,5,0,1
632259,7,2,0,0
632247,1,10,1,0
632244,1,0,0,0
632256,0,1,1,0
632263,1,3,1,0
632258,5,6,1,0
632251,1,4,1,0
632249,3,6,1,0
632264,3,0,0,0
632265,1,0,0,0
632257,4,2,0,0
632262,0,5,1,0
632269,2,8,1,0
632255,1,3,1,0
632260,1,7,1,0
632234,1,5,1,0
632236,6,0,0,0
632239,0,0,0,1
632240,5,1,0,0
632241,1,9,1,0
632235,2,12,1,0
632237,7,2,0,0
632242,1,6,1,0
632243,7,3,0,0
632245,3,2,0,0
632246,3,5,1,0
632252,2,1,0,0
632253,4,1,0,0
632238,3,2,0,0
632254,0,5,1,0
663178,1,3,1,0
662766,1,1,0,1
662021,0,4,1,0
662571,2,0,0,0
661577,3,1,0,0
661042,1,0,0,0
663418,2,0,0,0
661333,3,3,0,1
661750,2,1,0,0
662888,3,0,0,0
661131,1,5,1,0
661918,0,1,1,0
662933,5,2,0,0
662124,0,3,1,0
662559,4,3,0,0
661782,7,7,0,1
661576,1,7,1,0
661041,3,2,0,0
663417,0,0,0,1
663147,2,1,0,0
661917,2,5,1,0
662864,2,0,0,0
661756,2,1,0,0
662020,2,5,1,0
663205,0,7,1,0
661803,3,3,0,1
661130,0,2,1,0
662123,1,1,0,1
661332,2,2,0,1
662765,0,0,0,1
662588,4,0,0,0
661575,0,2,1,0
662931,1,1,0,1
663404,2,1,0,0
661040,0,1,1,0
661129,0,0,0,1
661916,0,4,1,0
662887,5,1,0,0
662570,2,1,0,0
661573,6,3,0,0
661802,9,6,0,0
662755,13,2,0,0
661738,4,8,1,0
662019,7,3,0,0
663204,1,3,1,0
662934,4,7,1,0
662122,2,3,1,0
661039,2,1,0,0
663395,8,0,0,0
661316,3,3,0,1
662754,4,4,0,1
663403,0,2,1,0
662042,1,3,1,0
662863,1,1,0,1
661915,9,0,0,0
661637,3,0,0,0
661315,2,0,0,0
661572,5,1,0,0
661754,0,4,1,0
661036,1,4,1,0
662116,2,1,0,0
662018,0,3,1,0
662862,0,3,1,0
663088,4,0,0,0
661538,1,1,0,1
662318,1,0,0,0
661944,3,6,1,0
661636,1,0,0,0
661314,0,3,1,0
663295,4,4,0,1
661038,1,1,0,1
661571,1,11,1,0
661753,1,1,0,1
662017,3,6,1,0
661995,3,1,0,0
663411,1,0,0,0
662104,2,11,1,0
661570,2,0,0,0
663117,6,1,0,0
662317,2,6,1,0
661643,4,1,0,0
662885,7,2,0,0
661734,3,0,0,0
663341,0,1,1,0
662115,1,2,1,0
661943,3,1,0,0
661313,3,3,0,1
663433,2,0,0,0
661530,3,4,1,0
662009,0,1,1,0
661942,6,1,0,0
661529,2,1,0,0
661292,0,4,1,0
662307,4,6,1,0
661418,1,4,1,0
661312,0,2,1,0
661993,2,10,1,0
662702,2,2,0,1
662237,0,5,1,0
662950,3,2,0,0
662627,0,3,1,0
662485,0,5,1,0
663265,6,1,0,0
662291,5,2,0,0
661417,0,6,1,0
663357,1,0,0,0
